K2_Time,Filter,Raw,RB,Sky,Error
3310.672328,g,6890.916872,4.814319,8156.136719,25.865642
3310.692762,g,6895.790179,6.13516,8137.505859,25.853815
3310.713196,g,6911.131624,4.996952,8143.757812,25.872376
3310.733629,g,6920.738934,4.969744,8142.550781,25.879593
3310.754063,g,6908.216942,5.178386,8150.250977,25.875451
3310.774496,g,6896.928719,5.550492,8143.383789,25.859848
3310.79493,g,6873.788084,6.010605,8143.861816,25.840358
3310.815364,g,6897.906476,5.513933,8146.235352,25.863139
3310.835797,g,6906.148464,4.943557,8142.924316,25.867378
3310.856231,g,6904.96538,5.537132,8143.610352,25.86695
3310.876664,g,6907.061907,4.999852,8148.090332,25.872602
3310.897098,g,6932.588087,4.874479,8140.914551,25.888365
3310.917532,g,6915.564255,5.192027,8122.160156,25.857623
3310.937965,g,6931.068545,5.430872,8132.362305,25.879715
3310.958399,g,6902.780997,5.91988,8132.214355,25.855276
3310.978832,g,6942.909959,4.566273,8131.229492,25.888912
3310.999266,g,6908.70865,6.728606,8119.113281,25.849108
3311.0197,g,6960.592608,5.526586,8117.960938,25.892702
3311.040133,g,6836.4317,8.072874,8124.359863,25.791394
3311.060567,g,6960.459257,4.29139,8118.757812,25.893272
3311.081,g,6922.043526,5.595246,8123.381836,25.864243
3311.101434,g,6950.40084,6.340168,8113.235352,25.879891
3311.121868,g,6922.580105,5.744649,8116.338379,25.858649
3311.142301,g,6908.561218,5.766223,8113.273438,25.843958
3311.162735,g,6940.039389,5.416357,8108.703125,25.867094
3311.183168,g,6947.046366,6.205418,8096.484375,25.862614
3311.203602,g,0,0,8109.113281,0
3311.224036,g,6901.388207,5.239685,8104.732422,25.830437
3311.244469,g,6920.025473,4.556945,8098.700195,25.841283
3311.264903,g,6898.41787,5.463311,8097.861816,25.821966
3311.285336,g,6913.144787,5.673754,8094.222656,25.83151
3311.30577,g,6920.986485,5.869896,8091.104492,25.835575
3311.326204,g,6915.531302,5.364638,8099.162109,25.837814
3311.346637,g,6907.102035,6.464193,8096.259766,25.828062
3311.367071,g,6908.159757,6.490706,8088.815918,25.822565
3311.387504,g,6916.303485,5.96159,8094.082031,25.834107
3311.407938,g,6909.163571,6.422544,8086.462402,25.821403
3311.428372,g,6901.82904,6.327219,8091.347168,25.819294
3311.448805,g,0,0,8089.988281,0
3311.469239,g,6908.171482,5.233557,8088.628906,25.822414
3311.489672,g,6900.758163,5.448496,8093.406738,25.820145
3311.510106,g,6923.771043,5.343014,8073.985352,25.823237
3311.53054,g,6924.764019,5.226261,8072.235352,25.822585
3311.550973,g,6903.921293,5.831665,8074.249023,25.80637
3311.571407,g,6887.079099,6.542083,8081.436035,25.798051
3311.591841,g,6927.367346,6.348828,8068.143066,25.821303
3311.612274,g,6930.146304,5.66369,8078.057129,25.832229
3311.632708,g,6943.125385,5.916839,8065.45459,25.832553
3311.653141,g,0,0,8083.915039,0
3311.673575,g,6899.812297,6.783113,8069.068359,25.798366
3311.694008,g,0,0,8052.105469,0
3311.714442,g,6878.123618,6.080961,8051.341309,25.764378
3311.734876,g,6840.032902,7.089949,8054.714355,25.734403
3311.755309,g,6859.670733,5.833282,8065.225586,25.760435
3311.775743,g,6930.917606,4.341074,8052.664551,25.811031
3311.796177,g,6887.107892,5.83075,8062.297363,25.781578
3311.81661,g,6878.733285,5.509714,8063.889648,25.775729
3311.837044,g,6911.039139,5.905344,8051.777344,25.79314
3311.857477,g,6899.008869,5.727067,8044.509766,25.776501
3311.877911,g,6915.65634,5.579668,8034.937012,25.782602
3311.898345,g,6925.059693,6.195349,8051.085938,25.804625
3311.918778,g,6932.515801,5.184808,8038.234863,25.799977
3311.939212,g,0,0,8028.393555,0
3311.959645,g,6879.223792,5.34649,8033.210938,25.749678
3311.980079,g,6890.940889,5.325186,8027.763672,25.755091
3312.000513,g,6886.428515,5.363708,8029.626953,25.752804
3312.020946,g,6843.061835,6.323394,8026.525879,25.712659
3312.04138,g,6877.907579,5.304945,8035.368164,25.750405
3312.061813,g,6887.374811,5.099137,8022.374023,25.747359
3312.082247,g,6903.977908,5.207411,8022.242188,25.761577
3312.102681,g,6868.641807,6.367507,8020.709961,25.729742
3312.123114,g,6855.009844,6.616343,8030.305664,25.726254
3312.143548,g,6919.444608,4.541513,8019.285156,25.772371
3312.163981,g,6846.650553,6.921155,8031.371094,25.71995
3312.184415,g,6886.20004,5.606812,8015.82666,25.740691
3312.204849,g,6866.36397,5.438452,8017.460449,25.724966
3312.225282,g,6878.915184,6.321798,7997.092773,25.71821
3312.245716,g,6898.869889,4.697258,8011.672363,25.748045
3312.266149,g,6881.842904,6.332657,8003.948242,25.726665
3312.286583,g,6885.535346,5.300533,8000.413086,25.726801
3312.307017,g,6893.890761,5.659745,8003.642578,25.73681
3312.32745,g,6893.842912,5.393666,8003.178223,25.736368
3312.347884,g,6924.077991,4.279387,7992.641602,25.753378
3312.368317,g,0,0,8009.816406,0
3312.388751,g,6891.57725,5.862247,8004.256348,25.735342
3312.409185,g,6880.850566,5.820638,8003.376953,25.725314
3312.429618,g,0,0,7982.479492,0
3312.450052,g,6890.979075,5.979491,7987.007324,25.71992
3312.470485,g,6858.217379,6.239274,7981.602539,25.686909
3312.490919,g,6905.915723,4.771806,7983.150879,25.729495
3312.511353,g,6885.007096,4.991916,7981.692871,25.710162
3312.531786,g,6911.236146,5.160398,7987.467773,25.737821
3312.55222,g,6865.336836,5.58674,7986.458008,25.697271
3312.572653,g,6892.680839,5.143589,7978.871094,25.714358
3312.593087,g,6886.209695,5.541914,7968.0625,25.699414
3312.613521,g,6846.510313,6.67882,7969.726562,25.66649
3312.633954,g,6856.182907,6.178889,7964.953125,25.670734
3312.654388,g,6901.57746,4.508146,7977.42627,25.720799
3312.674821,g,6885.047697,5.114543,7969.97168,25.70006
3312.695255,g,6881.62353,5.235126,7964.249023,25.692147
3312.715689,g,6882.871876,4.981471,7969.745117,25.697982
3312.736122,g,6785.804265,8.948123,7961.35791,25.606591
3312.756556,g,6857.879143,5.942459,7955.795898,25.664271
3312.776989,g,6901.407355,5.563149,7955.928711,25.702064
3312.797423,g,6882.607538,5.593878,7955.407227,25.685347
3312.817857,g,6897.015809,5.861087,7944.22168,25.688136
3312.83829,g,6880.070798,5.972408,7954.049805,25.681976
3312.858724,g,6899.860022,5.518275,7948.728027,25.694496
3312.879157,g,6875.545254,5.417487,7958.468262,25.681883
3312.899591,g,6901.206081,4.897618,7954.17627,25.700374
3312.920025,g,6907.732583,5.80216,7942.201172,25.695661
3312.940458,g,6902.724512,5.596354,7954.0625,25.701589
3312.960892,g,6951.830726,4.544064,7954.645508,25.744534
3312.981325,g,6922.627111,4.90242,7948.637695,25.714109
3313.001759,g,6935.414091,4.077522,7960.516602,25.735426
3313.022193,g,6901.766175,5.943767,7949.594727,25.696896
3313.042626,g,6935.462422,4.408727,7953.582031,25.729476
3313.06306,g,6919.314809,5.865185,7953.15625,25.715152
3313.083493,g,6955.450471,4.612437,7950.11084,25.743744
3313.103927,g,6908.804322,6.217306,7933.001953,25.688628
3313.124361,g,6922.590832,6.730504,7933.988281,25.70141
3313.144794,g,6914.238318,5.351679,7952.288086,25.710012
3313.165228,g,0,0,7938.249023,0
3313.185661,g,6901.355512,5.682787,7921.020508,25.671807
3313.206095,g,6903.751013,5.257514,7922.337891,25.675022
3313.226529,g,6867.150825,6.243981,7919.20166,25.640593
3313.246962,g,6854.356105,6.522152,7923.902344,25.633574
3313.267396,g,6867.047216,5.354018,7938.97168,25.657639
3313.287829,g,6850.663331,6.251651,7927.697754,25.633663
3313.308263,g,6897.055785,4.472209,7922.911133,25.669721
3313.328697,g,6872.651189,5.718999,7921.628906,25.647465
3313.34913,g,6864.441521,5.533176,7921.231445,25.640004
3313.369564,g,6865.571307,6.037897,7919.141113,25.639171
3313.389998,g,6887.890542,5.147374,7924.850586,25.663462
3313.410431,g,0,0,7919.114746,0
3313.430865,g,0,0,7913.37793,0
3313.451298,g,6891.555047,4.741046,7913.092773,25.656451
3313.471732,g,6866.494039,5.294218,7914.740234,25.636155
3313.492165,g,6868.635867,5.614133,7912.041992,25.635672
3313.512599,g,6898.611688,5.523655,7904.742188,25.655329
3313.533033,g,6899.51168,4.784183,7914.899414,25.664909
3313.553466,g,6900.866919,5.008961,7902.218262,25.655096
3313.5739,g,6889.521013,5.362139,7902.306641,25.645339
3313.594334,g,6876.875828,5.934189,7900.983398,25.633228
3313.614767,g,6890.074564,5.337156,7917.84082,25.659282
3313.635201,g,6902.39577,5.308186,7903.516602,25.657546
3313.655634,g,6901.474038,5.106457,7899.355957,25.653142
3313.676068,g,6936.307658,5.269344,7910.735352,25.69316
3313.696502,g,6890.040326,5.474154,7902.889648,25.646295
3313.716935,g,6897.807948,6.019565,7897.427734,25.648294
3313.737369,g,6887.971308,6.766641,7890.764648,25.633988
3313.757802,g,6894.590992,5.744669,7898.17334,25.646151
3313.778236,g,6873.306798,6.669503,7892.54248,25.62281
3313.79867,g,6892.465513,6.499002,7895.207031,25.641737
3313.819103,g,6923.218285,5.686603,7881.557617,25.656561
3313.839537,g,6895.316025,6.37038,7894.854492,25.643903
3313.85997,g,6895.157751,6.201646,7893.635742,25.642709
3313.880404,g,6894.930175,6.074713,7892.242676,25.641304
3313.900838,g,0,0,7873.238281,0
3313.921271,g,6899.022728,5.325458,7873.758789,25.628823
3313.941705,g,6863.884435,6.999654,7879.590332,25.603389
3313.962138,g,6910.86717,4.685769,7872.251953,25.637789
3313.982572,g,6919.767254,4.402444,7872.022461,25.645307
3314.003006,g,6936.084252,4.450497,7877.203613,25.663936
3314.023439,g,6899.063024,4.969729,7872.041992,25.627369
3314.043873,g,6893.523021,5.036302,7875.054688,25.625177
3314.064306,g,6873.914801,6.492607,7862.94043,25.597641
3314.08474,g,6910.606534,5.579668,7866.527344,25.632599
3314.105174,g,6932.463445,5.140817,7861.70459,25.647368
3314.125607,g,6902.564722,5.583235,7872.569336,25.630864
3314.146041,g,0,0,7862.735352,0
3314.166474,g,6842.17734,6.857861,7853.274414,25.561657
3314.186908,g,6891.164835,5.239051,7856.658203,25.607165
3314.207342,g,6898.375206,4.49455,7864.12207,25.619901
3314.227775,g,6888.289279,5.566244,7845.71875,25.595168
3314.248209,g,6912.838601,4.859407,7842.620117,25.613793
3314.268642,g,6923.430097,4.988463,7847.610352,25.627313
3314.289076,g,6922.22916,4.805217,7856.623535,25.634089
3314.30951,g,6886.47768,6.202475,7843.343262,25.591531
3314.329943,g,6903.602642,5.269817,7838.06543,25.60182
3314.350377,g,6910.352652,5.146339,7844.591797,25.613346
3314.37081,g,6896.610813,5.082015,7848.939453,25.605191
3314.391244,g,0,0,7838.793945,0
3314.411678,g,6789.901513,9.035658,7820.827637,25.487866
3314.432111,g,6861.997284,5.597214,7836.669922,25.564453
3314.452545,g,6847.074265,6.274247,7822.040039,25.538741
3314.472978,g,6835.417177,6.10942,7831.114258,25.536492
3314.493412,g,6875.468852,4.996099,7828.300293,25.56889
3314.513846,g,6911.489739,4.037787,7819.116211,25.592213
3314.534279,g,6878.460378,4.638585,7828.344238,25.571529
3314.554713,g,6884.013272,4.755469,7827.928711,25.575995
3314.575146,g,6880.940097,5.170942,7830.634766,25.575676
3314.59558,g,6911.33281,3.66427,7828.970703,25.600635
3314.616014,g,6899.321638,4.894988,7823.310059,25.585285
3314.636447,g,6887.006435,5.223119,7817.395508,25.56944
3314.656881,g,6879.156804,6.527428,7809.14209,25.555435
3314.677314,g,6885.529747,4.72256,7816.168945,25.567089
3314.697748,g,6878.573302,6.518815,7814.203613,25.559331
3314.718182,g,6825.774137,7.816218,7808.272949,25.508197
3314.738615,g,6918.897128,5.102425,7810.324219,25.59101
3314.759049,g,6903.979347,5.361204,7817.427734,25.584221
3314.779482,g,6901.9697,6.082223,7810.173828,25.57617
3314.799916,g,6855.101452,7.435358,7802.724121,25.528912
3314.82035,g,6897.642089,5.481941,7806.400879,25.569128
3314.840783,g,6890.622492,6.035672,7796.600586,25.554499
3314.861217,g,6880.45508,5.8852,7809.430664,25.556816
3314.88165,g,0,0,7795.726562,0
3314.902084,g,0,4.324226,7781.731445,0
3314.922518,g,6898.204674,5.520256,7780.944336,25.547474
3314.942951,g,6860.192868,6.160268,7794.128418,25.52586
3314.963385,g,6904.402366,4.414296,7786.051758,25.55731
3314.983818,g,6898.751457,4.28654,7793.109375,25.558534
3315.004252,g,6867.710913,6.034947,7786.472168,25.52574
3315.024686,g,6791.993047,8.006326,7792.105957,25.464628
3315.045119,g,6833.234861,6.498191,7775.312988,25.485963
3315.065553,g,6848.761662,5.975621,7785.217285,25.508137
3315.085987,g,6847.976139,5.673284,7781.901855,25.504563
3315.10642,g,6822.195739,6.865866,7781.638672,25.481852
3315.126854,g,6865.598314,5.890077,7772.138184,25.511412
3315.147287,g,6828.64121,5.797142,7782.135254,25.487907
3315.167721,g,6861.267906,5.056377,7772.797363,25.508213
3315.188155,g,6861.797556,5.194597,7778.161133,25.513348
3315.208588,g,6827.3697,6.974909,7763.442871,25.470488
3315.229022,g,6900.181291,4.687944,7768.59082,25.538443
3315.249455,g,6872.538417,4.844472,7778.006836,25.522571
3315.269889,g,6880.802489,5.34749,7761.525391,25.515413
3315.290322,g,6831.110606,7.613629,7762.939453,25.473314
3315.310756,g,6908.131133,4.591268,7765.741699,25.542883
3315.33119,g,6909.82001,4.823578,7761.591309,25.54074
3315.351623,g,6881.859398,5.229589,7769.70752,25.523461
3315.372057,g,0,0,7764.249023,0
3315.39249,g,0,0,7758.791504,0
3315.412924,g,6842.768117,6.073724,7755.018555,25.476575
3315.433358,g,6875.470187,5.407446,7738.616211,25.490794
3315.453791,g,6876.689837,4.788106,7748.097168,25.500125
3315.474225,g,6837.159914,5.616075,7759.772949,25.47583
3315.494659,g,6861.146353,4.89628,7743.631348,25.482675
3315.515092,g,6864.754293,5.361588,7757.312012,25.497753
3315.535526,g,6895.254282,4.40203,7746.088379,25.514554
3315.555959,g,6879.252894,4.903948,7755.081543,25.508447
3315.576393,g,6891.219548,4.73214,7755.903809,25.519591
3315.596826,g,6833.038136,6.699996,7750.348633,25.464006
3315.61726,g,6867.915863,5.369928,7749.812988,25.493971
3315.637694,g,6864.906923,6.150206,7752.147461,25.493383
3315.658127,g,6889.907099,5.021033,7754.206055,25.516968
3315.678561,g,6910.254501,5.256908,7742.070801,25.524122
3315.698995,g,6904.56607,5.162052,7737.30957,25.515019
3315.719428,g,6817.099532,8.603312,7737.525391,25.438883
3315.739862,g,6958.509478,4.194379,7746.173828,25.569685
3315.760295,g,6877.710055,5.873558,7739.219238,25.493274
3315.780729,g,6878.20979,5.75315,7745.087891,25.498826
3315.801163,g,6895.362959,5.412858,7742.462891,25.51149
3315.821596,g,6902.767646,5.742983,7743.425293,25.51878
3315.84203,g,6888.671837,5.648409,7750.874512,25.512989
3315.862463,g,0,0,7734.878906,0
3315.882897,g,6879.91439,5.056934,7730.529297,25.487617
3315.964631,g,6850.032413,5.945697,7731.967773,25.462796
3315.985065,g,6898.391851,5.093282,7711.556641,25.487185
3316.005499,g,6906.492898,4.480362,7727.289062,25.507966
3316.025932,g,6852.173951,7.112499,7721.13623,25.455207
3316.046366,g,6877.247977,6.176938,7722.765625,25.478518
3316.066799,g,6932.810047,4.763199,7719.756836,25.524332
3316.087233,g,6896.764215,5.914809,7725.452637,25.497884
3316.107667,g,0,0,7711.349609,0
3316.1281,g,6867.719061,4.529562,7712.039551,25.460838
3316.148534,g,6908.25092,3.651859,7717.413086,25.500889
3316.168967,g,6876.928713,5.161162,7722.25,25.477789
3316.189401,g,6912.453386,3.916648,7714.779297,25.502257
3316.209835,g,6878.906346,5.149865,7713.577637,25.471947
3316.230268,g,6891.469925,5.804502,7695.72168,25.467328
3316.250702,g,6905.356226,4.916947,7716.336426,25.497427
3316.271135,g,6901.788159,5.41549,7708.000977,25.487046
3316.291569,g,6899.011132,5.091294,7702.912598,25.480185
3316.312003,g,6844.776792,6.484848,7709.47998,25.438561
3316.332436,g,6877.744308,6.117589,7703.17041,25.461848
3316.35287,g,0,0,7682.736328,0
3316.373303,g,6840.00008,6.280472,7680.309082,25.408877
3316.393737,g,6851.733374,5.805855,7686.053711,25.424164
3316.414171,g,6845.78098,5.807506,7678.976562,25.412768
3316.434604,g,6819.155624,6.970099,7677.587891,25.38825
3316.455038,g,6825.101352,6.300218,7680.65918,25.396144
3316.475471,g,6859.752291,5.538058,7680.461426,25.426286
3316.495905,g,6843.248394,5.20923,7686.043945,25.416735
3316.516339,g,6864.107402,5.568809,7669.954102,25.420906
3316.536772,g,6856.436058,5.539718,7679.344727,25.42241
3316.557206,g,6865.622631,4.938711,7663.59082,25.416666
3316.577639,g,6818.297131,5.872908,7687.853516,25.396486
3316.598073,g,6868.313603,4.836588,7685.849121,25.438479
3316.618507,g,6867.156842,5.647879,7683.847168,25.435719
3316.63894,g,6869.73775,5.092533,7671.491699,25.427174
3316.659374,g,6874.3866,5.171288,7671.04248,25.430846
3316.679807,g,6872.158732,5.396481,7673.641113,25.43117
3316.700241,g,6862.181129,5.050271,7676.249512,25.424727
3316.720675,g,6876.058374,4.891806,7672.381348,25.433477
3316.741108,g,6879.592313,5.213738,7676.671875,25.440316
3316.761542,g,6899.873091,5.343367,7668.848145,25.451199
3316.781975,g,6876.656751,5.557813,7669.993652,25.431913
3316.802409,g,6891.34861,4.261591,7688.444336,25.460868
3316.822843,g,6856.058268,6.188975,7671.135742,25.4149
3316.843276,g,0,0,7660.999023,0
3316.86371,g,6844.721539,6.294125,7645.836914,25.382833
3316.884143,g,6878.375257,5.310118,7650.198242,25.416106
3316.904577,g,6874.702814,5.200178,7653.078125,25.415413
3316.925011,g,6854.724207,5.361751,7649.251953,25.394582
3316.945444,g,6883.430076,4.487349,7649.42627,25.419852
3316.965878,g,6856.732309,5.142239,7650.779297,25.397677
3316.986311,g,6834.501426,5.903887,7648.335449,25.376069
3317.006745,g,6822.267461,6.463455,7637.911133,25.356211
3317.027179,g,6875.035539,4.340973,7647.62207,25.410931
3317.047612,g,6854.579818,5.040687,7647.551758,25.392967
3317.068046,g,6839.07465,4.804079,7648.495605,25.380216
3317.088479,g,6849.296251,5.253889,7640.854492,25.382476
3317.108913,g,6876.772077,4.857757,7635.695801,25.402015
3317.129347,g,6846.280204,4.84082,7650.097656,25.387929
3317.14978,g,6877.470643,4.242431,7643.52002,25.409473
3317.170214,g,6863.689483,5.213785,7640.238281,25.39454
3317.190648,g,6871.183724,4.891064,7631.662598,25.393593
3317.211081,g,6894.866702,4.135754,7634.095703,25.416447
3317.231515,g,6882.703484,4.630609,7633.974609,25.405699
3317.251948,g,6887.400619,4.63932,7634.043457,25.40987
3317.272382,g,6889.150916,4.517657,7633.424805,25.41086
3317.292816,g,6868.287316,5.949924,7624.530273,25.384812
3317.313249,g,6899.32004,5.712417,7626.048828,25.413303
3317.333683,g,0,0,7623.187988,0
3317.354116,g,0,0,7620.327637,0
3317.37455,g,6847.455712,4.99473,7613.300781,25.356718
3317.394984,g,6839.995476,5.788372,7611.134766,25.348277
3317.415417,g,6833.387437,6.02124,7611.816895,25.343079
3317.435851,g,6849.571872,5.360875,7609.671875,25.355392
3317.456284,g,6861.65295,5.15254,7608.161133,25.364658
3317.476718,g,6859.381923,4.529064,7631.204102,25.382857
3317.497152,g,6873.704087,5.399715,7603.723633,25.37133
3317.517585,g,6851.301093,4.919525,7617.617188,25.363873
3317.538019,g,6864.326434,5.391095,7606.735352,25.365751
3317.558452,g,6854.43462,5.657603,7603.390137,25.354147
3317.578886,g,6856.702834,5.18067,7615.033691,25.366343
3317.59932,g,6831.888094,5.879787,7609.953125,25.340129
3317.619753,g,6849.182824,6.453336,7595.241211,25.342394
3317.640187,g,6862.675824,4.906133,7608.678223,25.366008
3317.66062,g,6882.0624,4.874869,7600.367188,25.375713
3317.681054,g,6869.853264,5.404444,7603.239746,25.367532
3317.701487,g,6962.191177,4.83172,7597.12793,25.442985
3317.721921,g,6869.402213,5.222834,7602.359375,25.366365
3317.742355,g,6904.11553,5.257227,7602.150879,25.396587
3317.762788,g,6863.34106,5.756796,7599.437988,25.358491
